# Economia do produto = custo de cada posicao liquida executada sozinha - custo da pool.
# Nao se roda P0 por cliente: a entrada ja e liquida por decisao de negocio.
# Valores em bps; BRL sintetico nao deve ser apresentado como projecao comercial.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,volume_bruto_brl,custo_sem_pool_brl,custo_pool_brl,economia_produto_brl,economia_produto_bps,taxa_netabilidade_pool,n_remessas_sem_pool,n_remessas_pool,delta_remessas,delta_bps_por_1bp_spread,delta_bps_por_1real_fixo,delta_bps_por_1bp_carry,delta_bps_por_1bp_oportunidade_aa,iof_evitado_brl,iof_evitado_bps,spread_evitado_brl,spread_evitado_bps,fixo_evitado_brl,fixo_evitado_bps,carry_criado_brl,carry_criado_bps,espera_criada_brl,espera_criada_bps,participacao_iof,participacao_spread,participacao_fixo,participacao_carry
retail_pesado,8,7,365,263,198793678.51,5805567.10,3482509.67,2323057.43,116.857711,0.518883,2880,247,2633,0.518883,0.132449,-0.518883,-0.004984,2001121.21,100.663222,257876.44,12.972065,105320.00,5.297955,-41260.23,-2.075530,0.00,0.000000,0.861417,0.111007,0.045337,-0.017761
retail_pesado,8,1,365,264,189945692.15,5282621.70,2769598.29,2513023.41,132.302206,0.590010,2792,204,2588,0.590010,0.136249,-0.590010,-0.003554,2174156.57,114.462010,280174.82,14.750259,103520.00,5.449979,-44827.97,-2.360041,0.00,0.000000,0.865156,0.111489,0.041193,-0.017838
retail_pesado,8,7,365,264,189945692.15,5282621.70,2754233.80,2528387.91,133.111095,0.593782,2792,205,2587,0.593782,0.136197,-0.593782,-0.003927,2188056.44,115.193791,281966.04,14.844561,103480.00,5.447873,-45114.57,-2.375130,0.00,0.000000,0.865396,0.111520,0.040927,-0.017843
retail_pesado,8,1,365,265,189539931.52,5763528.97,3976535.69,1786993.28,94.280570,0.412925,2873,266,2607,0.412925,0.137544,-0.412925,-0.005995,1518355.24,80.107407,195664.34,10.323119,104280.00,5.501743,-31306.29,-1.651699,0.00,0.000000,0.849670,0.109494,0.058355,-0.017519
retail_pesado,8,7,365,265,189539931.52,5763528.97,3976655.69,1786873.28,94.274239,0.412925,2873,269,2604,0.412925,0.137385,-0.412925,-0.006107,1518355.24,80.107407,195664.34,10.323119,104160.00,5.495412,-31306.29,-1.651699,0.00,0.000000,0.849727,0.109501,0.058292,-0.017520
retail_pesado,8,1,365,266,185573136.37,5388208.98,3136758.66,2251450.32,121.324151,0.537540,2899,230,2669,0.537540,0.143825,-0.537540,-0.003057,1935208.94,104.282817,249382.59,13.438507,106760.00,5.752988,-39901.22,-2.150161,0.00,0.000000,0.859539,0.110765,0.047418,-0.017722
retail_pesado,8,7,365,266,185573136.37,5388208.98,3130844.65,2257364.32,121.642839,0.539013,2899,229,2670,0.539013,0.143879,-0.539013,-0.003348,1940509.20,104.568433,250065.62,13.475314,106800.00,5.755143,-40010.50,-2.156050,0.00,0.000000,0.859635,0.110778,0.047312,-0.017724
retail_pesado,8,1,365,267,164084344.39,4784552.04,2796882.93,1987669.10,121.137035,0.534764,2762,234,2528,0.534764,0.154067,-0.534764,-0.004553,1702281.52,103.744298,219366.17,13.369111,101120.00,6.162684,-35098.59,-2.139058,0.00,0.000000,0.856421,0.110364,0.050874,-0.017658
retail_pesado,8,7,365,267,164084344.39,4784552.04,2792694.07,1991857.96,121.392322,0.535974,2762,236,2526,0.535974,0.153945,-0.535974,-0.004937,1706133.42,103.979050,219862.55,13.399362,101040.00,6.157809,-35178.01,-2.143898,0.00,0.000000,0.856554,0.110381,0.050727,-0.017661
retail_pesado,8,1,365,268,205580863.59,6143876.15,3858255.36,2285620.79,111.178675,0.493382,2877,255,2622,0.493382,0.127541,-0.493382,-0.003775,1967738.21,95.716020,253574.51,12.334539,104880.00,5.101642,-40571.92,-1.973526,0.00,0.000000,0.860921,0.110943,0.045887,-0.017751
retail_pesado,8,7,365,268,205580863.59,6143876.15,3853361.90,2290514.25,111.416705,0.494489,2877,255,2622,0.494489,0.127541,-0.494489,-0.003878,1972153.70,95.930801,254143.52,12.362217,104880.00,5.101642,-40662.96,-1.977955,0.00,0.000000,0.861009,0.110955,0.045789,-0.017753
retail_pesado,8,1,365,269,180497007.29,5304109.82,3331738.97,1972370.85,109.274435,0.482113,2768,232,2536,0.482113,0.140501,-0.482113,-0.003571,1688188.77,93.530015,217550.10,12.052837,101440.00,5.620038,-34808.02,-1.928454,0.00,0.000000,0.855919,0.110299,0.051430,-0.017648
retail_pesado,8,7,365,269,180497007.29,5304109.82,3314944.29,1989165.54,110.204904,0.486452,2768,233,2535,0.486452,0.140446,-0.486452,-0.003889,1703379.14,94.371600,219507.62,12.161289,101400.00,5.617822,-35121.22,-1.945806,0.00,0.000000,0.856328,0.110352,0.050976,-0.017656
retail_pesado,8,1,365,270,183340922.30,5304291.47,3123524.18,2180767.30,118.946020,0.526356,2882,233,2649,0.526356,0.144485,-0.526356,-0.003821,1872151.70,102.113139,241256.66,13.158910,105960.00,5.779397,-38601.07,-2.105426,0.00,0.000000,0.858483,0.110629,0.048588,-0.017701
retail_pesado,8,7,365,270,183340922.30,5304291.47,3112742.05,2191549.42,119.534111,0.529102,2882,234,2648,0.529102,0.144430,-0.529102,-0.004088,1881916.78,102.645757,242515.05,13.227546,105920.00,5.777215,-38802.41,-2.116407,0.00,0.000000,0.858715,0.110659,0.048331,-0.017705
retail_pesado,8,1,365,271,198019334.31,5564394.05,3079325.47,2485068.58,125.496260,0.558458,2917,230,2687,0.558458,0.135694,-0.558458,-0.004316,2145359.00,108.340885,276463.79,13.961454,107480.00,5.427753,-44234.21,-2.233833,0.00,0.000000,0.863300,0.111250,0.043250,-0.017800
