# Economia do produto = custo de cada posicao liquida executada sozinha - custo da pool.
# Nao se roda P0 por cliente: a entrada ja e liquida por decisao de negocio.
# Valores em bps; BRL sintetico nao deve ser apresentado como projecao comercial.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,finalidade,direcao,aliquota_base,delta_volume_remetido_brl,iof_evitado_brl_base,iof_evitado_bps_base,delta_bps_por_1bp_aliquota
psp_dominante,12,1,365,269,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,80713314.46,2824966.006100,82.687162,0.23624903
psp_dominante,12,1,365,269,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,134670917.92,511749.488096,14.978981,0.39418372
psp_dominante,12,1,365,269,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,69201453.19,2422050.861650,70.893777,0.20255365
psp_dominante,12,7,365,269,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,16160284.78,61409.082164,1.797453,0.04730139
psp_dominante,12,7,365,269,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,81241031.96,2843436.118600,83.227784,0.23779367
psp_dominante,12,7,365,269,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,134191506.57,509927.724966,14.925658,0.39278047
psp_dominante,12,7,365,269,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,69110759.39,2418876.578650,70.800866,0.20228819
psp_dominante,12,1,365,270,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23632146.72,89802.157536,2.791430,0.07345869
psp_dominante,12,1,365,270,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,73375698.32,2568149.441200,79.828929,0.22808266
psp_dominante,12,1,365,270,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,113307641.21,430569.036598,13.383904,0.35220800
psp_dominante,12,1,365,270,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,63564089.61,2224743.136350,69.154411,0.19758403
psp_dominante,12,7,365,270,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,25852132.54,98238.103652,3.053655,0.08035934
psp_dominante,12,7,365,270,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,74803511.37,2618122.897950,81.382315,0.23252090
psp_dominante,12,7,365,270,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,112334984.72,426872.941936,13.269014,0.34918457
psp_dominante,12,7,365,270,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,63383605.89,2218426.206150,68.958054,0.19702301
psp_dominante,12,1,365,271,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20307823.90,77169.730820,2.098341,0.05521950
psp_dominante,12,1,365,271,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,75793443.47,2652770.521450,72.132127,0.20609179
psp_dominante,12,1,365,271,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,141842670.85,539002.149230,14.656138,0.38568785
psp_dominante,12,1,365,271,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,86357051.28,3022496.794800,82.185444,0.23481555
psp_dominante,12,7,365,271,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22060365.38,83829.388444,2.279425,0.05998487
psp_dominante,12,7,365,271,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,76678927.00,2683762.445000,72.974836,0.20849953
psp_dominante,12,7,365,271,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,140964387.72,535664.673336,14.565388,0.38329969
psp_dominante,12,7,365,271,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,86345826.10,3022103.913500,82.174761,0.23478503
psp_dominante,12,1,365,272,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20055610.54,76211.320052,2.457601,0.06467371
psp_dominante,12,1,365,272,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,64845066.17,2269577.315950,73.187497,0.20910713
psp_dominante,12,1,365,272,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,117975235.46,448305.894748,14.456607,0.38043701
psp_dominante,12,1,365,272,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,73185779.83,2561502.294050,82.601258,0.23600359
psp_dominante,12,7,365,272,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23696939.74,90048.371012,2.903807,0.07641598
psp_dominante,12,7,365,272,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,66482005.03,2326870.176050,75.035031,0.21438580
psp_dominante,12,7,365,272,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,115970845.12,440689.211456,14.210990,0.37397342
psp_dominante,12,7,365,272,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,73185779.83,2561502.294050,82.601258,0.23600359
psp_dominante,12,1,365,273,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23194574.66,88139.383708,2.635339,0.06935103
psp_dominante,12,1,365,273,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,70254043.61,2458891.526350,73.520062,0.21005732
psp_dominante,12,1,365,273,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,128446262.79,488095.798602,14.593907,0.38405018
psp_dominante,12,1,365,273,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,81386793.84,2848537.784400,85.170359,0.24334388
psp_dominante,12,7,365,273,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,27881791.51,105950.807738,3.167895,0.08336566
psp_dominante,12,7,365,273,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,71144358.15,2490052.535250,74.451766,0.21271933
psp_dominante,12,7,365,273,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,124629180.37,473590.885406,14.160214,0.37263722
psp_dominante,12,7,365,273,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,81366613.73,2847831.480550,85.149241,0.24328355
psp_dominante,12,1,365,274,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20799524.51,79038.193138,2.177902,0.05731320
psp_dominante,12,1,365,274,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,78948016.52,2763180.578200,76.139589,0.21754168
psp_dominante,12,1,365,274,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,131500219.61,499700.834518,13.769283,0.36234956
psp_dominante,12,1,365,274,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,73351727.60,2567310.466000,70.742377,0.20212108
psp_dominante,12,7,365,274,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21836214.56,82977.615328,2.286453,0.06016981
psp_dominante,12,7,365,274,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,79454140.98,2780894.934300,76.627709,0.21893631
psp_dominante,12,7,365,274,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,130943238.93,497584.307934,13.710962,0.36081479
psp_dominante,12,7,365,274,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,73325312.51,2566385.937850,70.716902,0.20204829
psp_dominante,12,1,365,275,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,19186956.50,72910.434700,2.297149,0.06045128
psp_dominante,12,1,365,275,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,68844338.32,2409551.841200,75.916420,0.21690406
psp_dominante,12,1,365,275,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,122703372.45,466272.815310,14.690600,0.38659474
psp_dominante,12,1,365,275,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,73045990.63,2556609.672050,80.549689,0.23014197
psp_dominante,12,7,365,275,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21220022.88,80636.086944,2.540557,0.06685675
psp_dominante,12,7,365,275,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,71499199.88,2502471.995800,78.844004,0.22526858
psp_dominante,12,7,365,275,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,122703372.45,466272.815310,14.690600,0.38659474
psp_dominante,12,7,365,275,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,72424195.45,2534846.840750,79.864020,0.22818291
psp_dominante,12,1,365,276,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26636763.16,101219.700008,3.030988,0.07976283
psp_dominante,12,1,365,276,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,63415145.97,2219530.108950,66.463032,0.18989438
psp_dominante,12,1,365,276,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,121862372.75,463077.016450,13.866675,0.36491250
psp_dominante,12,1,365,276,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,85083989.94,2977939.647900,89.173333,0.25478095
psp_dominante,12,7,365,276,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,29358871.55,111563.711890,3.340735,0.08791409
psp_dominante,12,7,365,276,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,63851810.17,2234813.355950,66.920683,0.19120195
psp_dominante,12,7,365,276,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,119500066.55,454100.252890,13.597869,0.35783866
psp_dominante,12,7,365,276,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,85007127.93,2975249.477550,89.092777,0.25455079
psp_dominante,12,1,365,277,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,15978484.79,60718.242202,1.838183,0.04837325
psp_dominante,12,1,365,277,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,70868332.70,2480391.644500,75.091348,0.21454671
psp_dominante,12,1,365,277,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,129271263.36,491230.800768,14.871516,0.39135567
psp_dominante,12,1,365,277,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,74381415.45,2603349.540750,78.813774,0.22518221
psp_dominante,12,7,365,277,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,18115103.55,68837.393490,2.083982,0.05484164
psp_dominante,12,7,365,277,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,71520196.46,2503206.876100,75.782056,0.21652016
psp_dominante,12,7,365,277,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,127786508.36,485588.731768,14.700708,0.38686073
psp_dominante,12,7,365,277,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,74381415.45,2603349.540750,78.813774,0.22518221
psp_dominante,12,1,365,278,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23022972.29,87487.294702,2.419876,0.06368093
psp_dominante,12,1,365,278,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,74702733.74,2614595.680900,72.319027,0.20662579
psp_dominante,12,1,365,278,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,135752483.43,515859.437034,14.268536,0.37548779
psp_dominante,12,1,365,278,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,84072721.98,2942545.269300,81.390027,0.23254293
psp_dominante,12,7,365,278,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,24901266.79,94624.813802,2.617297,0.06887625
psp_dominante,12,7,365,278,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,77081492.74,2697852.245900,74.621882,0.21320538
psp_dominante,12,7,365,278,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,135896743.96,516407.627048,14.283699,0.37588681
psp_dominante,12,7,365,278,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,83716518.01,2930078.130350,81.045189,0.23155768
psp_dominante,12,1,365,279,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,17671319.54,67151.014252,2.007788,0.05283651
psp_dominante,12,1,365,279,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,66795893.05,2337856.256750,69.900935,0.19971696
psp_dominante,12,1,365,279,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,127368819.53,484001.514214,14.471445,0.38082750
psp_dominante,12,1,365,279,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,78244246.02,2738548.610700,81.881470,0.23394706
psp_dominante,12,7,365,279,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21477553.07,81614.701666,2.440246,0.06421699
psp_dominante,12,7,365,279,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,68318877.58,2391160.715300,71.494716,0.20427062
psp_dominante,12,7,365,279,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,125062618.60,475237.950680,14.209418,0.37393205
psp_dominante,12,7,365,279,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,78221294.09,2737745.293150,81.857451,0.23387843
psp_dominante,12,1,365,280,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22852357.55,86838.958690,2.634912,0.06933979
psp_dominante,12,1,365,280,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,67432752.89,2360146.351150,71.612767,0.20460791
psp_dominante,12,1,365,280,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,112894194.30,428997.938340,13.016875,0.34254934
psp_dominante,12,1,365,280,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,68313798.96,2390982.963600,72.548427,0.20728122
psp_dominante,12,7,365,280,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23446085.34,89095.124292,2.703370,0.07114131
psp_dominante,12,7,365,280,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,68719901.25,2405196.543750,72.979703,0.20851344
psp_dominante,12,7,365,280,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,112838419.96,428785.995848,13.010444,0.34238010
psp_dominante,12,7,365,280,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,67564604.05,2364761.141750,71.752791,0.20500798
psp_dominante,12,1,365,281,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,24077176.58,91493.271004,2.702518,0.07111888
psp_dominante,12,1,365,281,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,79076579.42,2767680.279700,81.751415,0.23357547
psp_dominante,12,1,365,281,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,122863428.42,466881.027996,13.790677,0.36291255
psp_dominante,12,1,365,281,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,67864025.58,2375240.895300,70.159587,0.20045596
psp_dominante,12,7,365,281,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26980720.71,102526.738698,3.028423,0.07969534
psp_dominante,12,7,365,281,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,80490115.63,2817154.047050,83.212766,0.23775076
psp_dominante,12,7,365,281,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,121426480.07,461420.624266,13.629388,0.35866811
psp_dominante,12,7,365,281,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,67917085.15,2377097.980250,70.214441,0.20061269
psp_dominante,12,1,365,282,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,19268398.52,73219.914376,2.246773,0.05912562
psp_dominante,12,1,365,282,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,60297466.75,2110411.336250,64.758559,0.18502445
psp_dominante,12,1,365,282,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,115188618.28,437716.749464,13.431460,0.35345948
psp_dominante,12,1,365,282,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,74159550.05,2595584.251750,79.646225,0.22756064
psp_dominante,12,7,365,282,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20855769.23,79251.923074,2.431867,0.06399651
psp_dominante,12,7,365,282,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,60666998.61,2123344.951350,65.155431,0.18615837
psp_dominante,12,7,365,282,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,113961512.41,433053.747158,13.288375,0.34969407
psp_dominante,12,7,365,282,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,74150283.03,2595259.906050,79.636272,0.22753221
psp_dominante,12,1,365,283,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20770350.19,78927.330722,2.335020,0.06144790
psp_dominante,12,1,365,283,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,94561250.44,3309643.765400,97.913935,0.27975410
psp_dominante,12,1,365,283,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,133564887.28,507546.571664,15.015478,0.39514415
psp_dominante,12,1,365,283,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,59773987.03,2092089.546050,61.893283,0.17683795
psp_dominante,12,7,365,283,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22240234.81,84512.892278,2.500266,0.06579647
psp_dominante,12,7,365,283,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,94561250.44,3309643.765400,97.913935,0.27975410
psp_dominante,12,7,365,283,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,132095002.66,501961.010108,14.850232,0.39079558
psp_dominante,12,7,365,283,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,59773987.03,2092089.546050,61.893283,0.17683795
psp_dominante,12,1,365,284,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,19154164.94,72785.826772,2.124597,0.05591044
psp_dominante,12,1,365,284,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,68857066.00,2409997.310000,70.347112,0.20099175
psp_dominante,12,1,365,284,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,120207219.26,456787.433188,13.333491,0.35088133
psp_dominante,12,1,365,284,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,70504318.20,2467651.137000,72.030010,0.20580003
psp_dominante,12,7,365,284,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20942318.31,79580.809578,2.322940,0.06113001
psp_dominante,12,7,365,284,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,69455285.21,2430934.982350,70.958276,0.20273793
psp_dominante,12,7,365,284,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,119006658.15,452225.300970,13.200323,0.34737693
psp_dominante,12,7,365,284,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,70493691.25,2467279.193750,72.019153,0.20576901
psp_dominante,12,1,365,285,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20285156.60,77083.595080,2.143537,0.05640887
psp_dominante,12,1,365,285,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,63606767.65,2226236.867750,61.907093,0.17687741
psp_dominante,12,1,365,285,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,122961587.14,467254.031132,12.993379,0.34193102
psp_dominante,12,1,365,285,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,79639976.09,2787399.163150,77.511868,0.22146248
psp_dominante,12,7,365,285,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21246151.50,80735.375700,2.245086,0.05908120
psp_dominante,12,7,365,285,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,64579362.75,2260277.696250,62.853699,0.17958200
psp_dominante,12,7,365,285,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,122950968.01,467213.678438,12.992257,0.34190149
psp_dominante,12,7,365,285,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,79617756.76,2786621.486600,77.490243,0.22140069
psp_dominante,12,1,365,286,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22056104.30,83813.196340,2.641116,0.06950305
psp_dominante,12,1,365,286,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,68526268.82,2398419.408700,75.578839,0.21593954
psp_dominante,12,1,365,286,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,118886015.61,451766.859318,14.236048,0.37463285
psp_dominante,12,1,365,286,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,72415851.09,2534554.788150,79.868728,0.22819637
psp_dominante,12,7,365,286,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22881748.66,86950.644908,2.739983,0.07210482
psp_dominante,12,7,365,286,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,69263661.77,2424228.161950,76.392123,0.21826321
psp_dominante,12,7,365,286,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,118749953.58,451249.823604,14.219756,0.37420409
psp_dominante,12,7,365,286,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,72368040.47,2532881.416450,79.815997,0.22804571
psp_dominante,12,1,365,287,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23011331.38,87443.059244,2.747026,0.07229015
psp_dominante,12,1,365,287,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,82528987.83,2888514.574050,90.742755,0.25926501
psp_dominante,12,1,365,287,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,123390755.59,468884.871242,14.730029,0.38763235
psp_dominante,12,1,365,287,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,63873099.14,2235558.469900,70.230123,0.20065749
psp_dominante,12,7,365,287,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,25498655.60,96894.891280,3.043955,0.08010409
psp_dominante,12,7,365,287,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,85009915.62,2975347.046700,93.470599,0.26705885
psp_dominante,12,7,365,287,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,123387555.15,468872.709570,14.729647,0.38762230
psp_dominante,12,7,365,287,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,63876295.13,2235670.329550,70.233637,0.20066753
psp_dominante,12,1,365,288,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,17991594.64,68368.059632,1.917536,0.05046147
psp_dominante,12,1,365,288,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,58859525.20,2060083.382000,57.779665,0.16508476
psp_dominante,12,1,365,288,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,128679446.67,488981.897346,13.714595,0.36091041
psp_dominante,12,1,365,288,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,87811516.11,3073403.063850,86.200491,0.24628712
psp_dominante,12,7,365,288,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23486663.89,89249.322782,2.503198,0.06587362
psp_dominante,12,7,365,288,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,61092664.93,2138243.272550,59.971834,0.17134810
psp_dominante,12,7,365,288,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,125415476.17,476578.809446,13.366723,0.35175587
psp_dominante,12,7,365,288,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,87809475.13,3073331.629550,86.198487,0.24628139
psp_dominante,12,1,365,289,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21746340.74,82636.094812,2.742796,0.07217883
psp_dominante,12,1,365,289,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,59343429.10,2077020.018500,68.938901,0.19696829
psp_dominante,12,1,365,289,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,109789930.46,417201.735748,13.847449,0.36440656
psp_dominante,12,1,365,289,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,72192842.10,2526749.473500,83.865986,0.23961710
psp_dominante,12,7,365,289,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23116583.19,87843.016122,2.915620,0.07672684
psp_dominante,12,7,365,289,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,59746905.48,2091141.691800,69.407617,0.19830748
psp_dominante,12,7,365,289,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,108840950.86,413595.613268,13.727757,0.36125677
psp_dominante,12,7,365,289,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,72210628.57,2527371.999950,83.886648,0.23967614
psp_dominante,12,1,365,290,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21266686.48,80813.408624,2.342490,0.06164447
psp_dominante,12,1,365,290,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,75615024.83,2646525.869050,76.713256,0.21918073
psp_dominante,12,1,365,290,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,125256690.52,475975.423976,13.796814,0.36307405
psp_dominante,12,1,365,290,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,70908352.17,2481792.325950,71.938224,0.20553778
psp_dominante,12,7,365,290,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,25372263.73,96414.602174,2.794712,0.07354506
psp_dominante,12,7,365,290,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,76461162.23,2676140.678050,77.571683,0.22163338
psp_dominante,12,7,365,290,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,121802725.17,462850.355646,13.416365,0.35306224
psp_dominante,12,7,365,290,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,70713826.67,2474983.933450,71.740873,0.20497392
psp_dominante,12,1,365,291,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,29521954.42,112183.426796,3.194020,0.08405315
psp_dominante,12,1,365,291,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,76268379.00,2669393.265000,76.001377,0.21714679
psp_dominante,12,1,365,291,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,120856840.00,459255.992000,13.075663,0.34409640
psp_dominante,12,1,365,291,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,74110415.42,2593864.539700,73.850968,0.21100277
psp_dominante,12,7,365,291,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,32186782.98,122309.775324,3.482331,0.09164029
psp_dominante,12,7,365,291,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,77739287.82,2720875.073700,77.467136,0.22133468
psp_dominante,12,7,365,291,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,119791796.72,455208.827536,12.960435,0.34106408
psp_dominante,12,7,365,291,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,74239291.88,2598375.215800,73.979393,0.21136969
psp_dominante,12,1,365,292,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26570247.37,100966.940006,3.105447,0.08172229
psp_dominante,12,1,365,292,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,66372792.32,2323047.731200,71.450137,0.20414325
psp_dominante,12,1,365,292,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,116258195.51,441781.142938,13.587893,0.35757612
psp_dominante,12,1,365,292,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,76455650.56,2675947.769600,82.304307,0.23515516
psp_dominante,12,7,365,292,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,27826703.38,105741.472844,3.252298,0.08558678
psp_dominante,12,7,365,292,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,67244859.80,2353570.093000,72.388915,0.20682547
psp_dominante,12,7,365,292,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,115577919.48,439196.094024,13.508384,0.35548379
psp_dominante,12,7,365,292,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,76159763.06,2665591.707100,81.985785,0.23424510
psp_dominante,12,1,365,293,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20265775.95,77009.948610,2.321699,0.06109733
psp_dominante,12,1,365,293,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,72770165.64,2546955.797400,76.785713,0.21938775
psp_dominante,12,1,365,293,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,132164163.79,502223.822402,15.141061,0.39844898
psp_dominante,12,1,365,293,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,79659774.10,2788092.093500,84.055498,0.24015857
